"operator","inout_travelling","network_type","rating","calldrop_category","latitude","longitude","state_name"
"RJio","Outdoor","Unknown","5","Satisfactory","-1","-1","NA"
"VI","Indoor","4G","5","Satisfactory","29.1686536","75.6918804","Haryana"
"VI","Outdoor","2G","5","Satisfactory","29.168651","75.6918705","Haryana"
"VI","Travelling","2G","5","Satisfactory","-1","-1","NA"
"VI","Travelling","4G","5","Satisfactory","18.4581413","73.7862079","Maharashtra"
"Airtel","Indoor","4G","5","Satisfactory","13.07384835","77.56123007","Karnataka"
"RJio","Indoor","4G","3","Satisfactory","30.07651267","78.24954656","Uttarakhand"
"RJio","Indoor","4G","1","Call Dropped","30.07651267","78.24954656","Uttarakhand"
"RJio","Indoor","4G","1","Poor Voice Quality","30.07651267","78.24954656","Uttarakhand"
"VI","Outdoor","4G","5","Satisfactory","-1","-1","NA"
"VI","Outdoor","4G","5","Satisfactory","23.113184","72.556529","Gujarat"
"VI","Indoor","4G","3","Poor Voice Quality","18.62430062","73.79793499","Maharashtra"
"VI","Indoor","4G","5","Satisfactory","23.11391","72.5576213","Gujarat"
"VI","Travelling","4G","5","Satisfactory","23.122785","72.5614425","Gujarat"
"RJio","Outdoor","Unknown","5","Satisfactory","-1","-1","NA"
"RJio","Outdoor","Unknown","5","Satisfactory","-1","-1","NA"
"RJio","Outdoor","4G","5","Satisfactory","-1","-1","NA"
"VI","Travelling","4G","5","Satisfactory","23.6687843","72.79155263","Gujarat"
"VI","Indoor","4G","5","Satisfactory","23.6655707","72.79237225","Gujarat"
"VI","Indoor","4G","5","Satisfactory","23.6655707","72.79237225","Gujarat"
"VI","Indoor","4G","5","Satisfactory","23.69625191","72.79718753","Gujarat"
"VI","Indoor","4G","5","Satisfactory","23.69625191","72.79718753","Gujarat"
"VI","Outdoor","Unknown","5","Satisfactory","23.71225675","72.79808912","Gujarat"
"VI","Indoor","4G","5","Satisfactory","23.71225675","72.79808912","Gujarat"
"VI","Indoor","Unknown","5","Satisfactory","23.7120877","72.79894289","Gujarat"
"VI","Indoor","2G","5","Satisfactory","23.7120877","72.79894289","Gujarat"
"VI","Outdoor","4G","5","Satisfactory","23.71209112","72.79795251","Gujarat"
"VI","Indoor","Unknown","5","Satisfactory","23.69625191","72.79718753","Gujarat"
"VI","Indoor","4G","5","Satisfactory","-1","-1","NA"
"VI","Indoor","Unknown","5","Satisfactory","-1","-1","NA"
"VI","Indoor","4G","5","Satisfactory","-1","-1","NA"
"VI","Indoor","2G","5","Satisfactory","-1","-1","NA"
"VI","Indoor","Unknown","5","Satisfactory","-1","-1","NA"
"VI","Indoor","Unknown","5","Satisfactory","-1","-1","NA"
"VI","Indoor","Unknown","5","Satisfactory","-1","-1","NA"
"VI","Indoor","Unknown","5","Satisfactory","-1","-1","NA"
"VI","Indoor","4G","5","Satisfactory","-1","-1","NA"
"VI","Indoor","4G","5","Satisfactory","-1","-1","NA"
"VI","Indoor","4G","5","Satisfactory","-1","-1","NA"
"VI","Indoor","Unknown","5","Satisfactory","-1","-1","NA"
"VI","Indoor","Unknown","5","Satisfactory","-1","-1","NA"
"VI","Indoor","4G","5","Satisfactory","-1","-1","NA"
"VI","Outdoor","4G","5","Satisfactory","-1","-1","NA"
"VI","Indoor","2G","5","Satisfactory","18.4580717","73.7861704","Maharashtra"
"RJio","Indoor","4G","4","Satisfactory","-1","-1","NA"
"VI","Outdoor","Unknown","5","Satisfactory","18.71506723","73.63012504","Maharashtra"
